region,comuna,region_nombre,comuna_nombre,attribute_type,attribute_value,attribute_units,attribute_category
6,6107,Libertador General Bernardo O'Higgins,Las Cabras,home_ownership,63.16,percent,low
6,6107,Libertador General Bernardo O'Higgins,Las Cabras,industry_construction_employment,9.09,percent,low
6,6107,Libertador General Bernardo O'Higgins,Las Cabras,renter_share,15.79,percent,low
6,6107,Libertador General Bernardo O'Higgins,Las Cabras,transport_logistics_employment,0.0,percent,very low
6,6108,Libertador General Bernardo O'Higgins,Machalí,electricity_access,100.0,percent,very low
6,6108,Libertador General Bernardo O'Higgins,Machalí,home_ownership,61.54,percent,low
6,6108,Libertador General Bernardo O'Higgins,Machalí,industry_construction_employment,25.93,percent,high
6,6108,Libertador General Bernardo O'Higgins,Machalí,renter_share,26.92,percent,medium
6,6108,Libertador General Bernardo O'Higgins,Machalí,transport_logistics_employment,7.41,percent,low
6,6109,Libertador General Bernardo O'Higgins,Malloa,electricity_access,100.0,percent,very low
6,6109,Libertador General Bernardo O'Higgins,Malloa,home_ownership,100.0,percent,very high
6,6109,Libertador General Bernardo O'Higgins,Malloa,industry_construction_employment,20.0,percent,medium
6,6109,Libertador General Bernardo O'Higgins,Malloa,renter_share,0.0,percent,very low
6,6109,Libertador General Bernardo O'Higgins,Malloa,transport_logistics_employment,0.0,percent,very low
6,6110,Libertador General Bernardo O'Higgins,Mostazal,electricity_access,100.0,percent,very low
6,6110,Libertador General Bernardo O'Higgins,Mostazal,home_ownership,66.67,percent,medium
6,6110,Libertador General Bernardo O'Higgins,Mostazal,industry_construction_employment,44.44,percent,very high
6,6110,Libertador General Bernardo O'Higgins,Mostazal,renter_share,8.33,percent,very low
6,6110,Libertador General Bernardo O'Higgins,Mostazal,transport_logistics_employment,11.11,percent,low
6,6111,Libertador General Bernardo O'Higgins,Olivar,electricity_access,100.0,percent,very low
6,6111,Libertador General Bernardo O'Higgins,Olivar,home_ownership,66.67,percent,medium
6,6111,Libertador General Bernardo O'Higgins,Olivar,industry_construction_employment,33.33,percent,very high
6,6111,Libertador General Bernardo O'Higgins,Olivar,renter_share,33.33,percent,high
6,6111,Libertador General Bernardo O'Higgins,Olivar,transport_logistics_employment,33.33,percent,medium
6,6112,Libertador General Bernardo O'Higgins,Peumo,home_ownership,0.0,percent,very low
6,6112,Libertador General Bernardo O'Higgins,Peumo,industry_construction_employment,0.0,percent,very low
6,6112,Libertador General Bernardo O'Higgins,Peumo,renter_share,0.0,percent,very low
6,6112,Libertador General Bernardo O'Higgins,Peumo,transport_logistics_employment,0.0,percent,very low
6,6113,Libertador General Bernardo O'Higgins,Pichidegua,electricity_access,100.0,percent,very low
6,6113,Libertador General Bernardo O'Higgins,Pichidegua,home_ownership,90.0,percent,very high
6,6113,Libertador General Bernardo O'Higgins,Pichidegua,industry_construction_employment,37.5,percent,very high
6,6113,Libertador General Bernardo O'Higgins,Pichidegua,renter_share,10.0,percent,very low
6,6113,Libertador General Bernardo O'Higgins,Pichidegua,transport_logistics_employment,12.5,percent,medium
6,6114,Libertador General Bernardo O'Higgins,Quinta de Tilcoco,electricity_access,100.0,percent,very low
6,6114,Libertador General Bernardo O'Higgins,Quinta de Tilcoco,home_ownership,87.5,percent,very high
6,6114,Libertador General Bernardo O'Higgins,Quinta de Tilcoco,industry_construction_employment,44.44,percent,very high
6,6114,Libertador General Bernardo O'Higgins,Quinta de Tilcoco,renter_share,12.5,percent,low
6,6114,Libertador General Bernardo O'Higgins,Quinta de Tilcoco,transport_logistics_employment,0.0,percent,very low
6,6115,Libertador General Bernardo O'Higgins,Rengo,electricity_access,100.0,percent,very low
6,6115,Libertador General Bernardo O'Higgins,Rengo,home_ownership,76.47,percent,high
6,6115,Libertador General Bernardo O'Higgins,Rengo,industry_construction_employment,9.68,percent,low
6,6115,Libertador General Bernardo O'Higgins,Rengo,renter_share,11.76,percent,low
6,6115,Libertador General Bernardo O'Higgins,Rengo,transport_logistics_employment,9.68,percent,low
6,6116,Libertador General Bernardo O'Higgins,Requínoa,electricity_access,100.0,percent,very low
6,6116,Libertador General Bernardo O'Higgins,Requínoa,home_ownership,68.75,percent,medium
6,6116,Libertador General Bernardo O'Higgins,Requínoa,industry_construction_employment,20.0,percent,medium
6,6116,Libertador General Bernardo O'Higgins,Requínoa,renter_share,12.5,percent,low
6,6116,Libertador General Bernardo O'Higgins,Requínoa,transport_logistics_employment,13.33,percent,medium
6,6117,Libertador General Bernardo O'Higgins,San Vicente,electricity_access,100.0,percent,very low
6,6117,Libertador General Bernardo O'Higgins,San Vicente,home_ownership,70.83,percent,medium
6,6117,Libertador General Bernardo O'Higgins,San Vicente,industry_construction_employment,25.81,percent,high
6,6117,Libertador General Bernardo O'Higgins,San Vicente,renter_share,8.33,percent,very low
6,6117,Libertador General Bernardo O'Higgins,San Vicente,transport_logistics_employment,0.0,percent,very low
6,6201,Libertador General Bernardo O'Higgins,Pichilemu,electricity_access,100.0,percent,very low
6,6201,Libertador General Bernardo O'Higgins,Pichilemu,home_ownership,58.33,percent,low
6,6201,Libertador General Bernardo O'Higgins,Pichilemu,industry_construction_employment,13.33,percent,low
6,6201,Libertador General Bernardo O'Higgins,Pichilemu,renter_share,41.67,percent,high
6,6201,Libertador General Bernardo O'Higgins,Pichilemu,transport_logistics_employment,6.67,percent,very low
6,6202,Libertador General Bernardo O'Higgins,La Estrella,home_ownership,100.0,percent,very high
6,6202,Libertador General Bernardo O'Higgins,La Estrella,renter_share,0.0,percent,very low
6,6203,Libertador General Bernardo O'Higgins,Litueche,electricity_access,100.0,percent,very low
6,6203,Libertador General Bernardo O'Higgins,Litueche,home_ownership,100.0,percent,very high
6,6203,Libertador General Bernardo O'Higgins,Litueche,renter_share,0.0,percent,very low
6,6204,Libertador General Bernardo O'Higgins,Marchihue,home_ownership,100.0,percent,very high
6,6204,Libertador General Bernardo O'Higgins,Marchihue,industry_construction_employment,50.0,percent,very high
6,6204,Libertador General Bernardo O'Higgins,Marchihue,renter_share,0.0,percent,very low
6,6204,Libertador General Bernardo O'Higgins,Marchihue,transport_logistics_employment,0.0,percent,very low
6,6205,Libertador General Bernardo O'Higgins,Navidad,electricity_access,100.0,percent,very low
6,6205,Libertador General Bernardo O'Higgins,Navidad,home_ownership,80.0,percent,high
6,6205,Libertador General Bernardo O'Higgins,Navidad,industry_construction_employment,50.0,percent,very high
6,6205,Libertador General Bernardo O'Higgins,Navidad,renter_share,20.0,percent,low
6,6205,Libertador General Bernardo O'Higgins,Navidad,transport_logistics_employment,0.0,percent,very low
6,6206,Libertador General Bernardo O'Higgins,Paredones,home_ownership,100.0,percent,very high
6,6206,Libertador General Bernardo O'Higgins,Paredones,industry_construction_employment,0.0,percent,very low
6,6206,Libertador General Bernardo O'Higgins,Paredones,renter_share,0.0,percent,very low
6,6206,Libertador General Bernardo O'Higgins,Paredones,transport_logistics_employment,0.0,percent,very low
6,6301,Libertador General Bernardo O'Higgins,San Fernando,electricity_access,100.0,percent,very low
6,6301,Libertador General Bernardo O'Higgins,San Fernando,home_ownership,63.04,percent,low
6,6301,Libertador General Bernardo O'Higgins,San Fernando,industry_construction_employment,18.87,percent,medium
6,6301,Libertador General Bernardo O'Higgins,San Fernando,renter_share,21.74,percent,medium
6,6301,Libertador General Bernardo O'Higgins,San Fernando,transport_logistics_employment,9.43,percent,low
6,6302,Libertador General Bernardo O'Higgins,Chépica,electricity_access,100.0,percent,very low
6,6302,Libertador General Bernardo O'Higgins,Chépica,home_ownership,70.0,percent,medium
6,6302,Libertador General Bernardo O'Higgins,Chépica,industry_construction_employment,9.09,percent,low
6,6302,Libertador General Bernardo O'Higgins,Chépica,renter_share,10.0,percent,very low
6,6302,Libertador General Bernardo O'Higgins,Chépica,transport_logistics_employment,18.18,percent,medium
6,6303,Libertador General Bernardo O'Higgins,Chimbarongo,electricity_access,100.0,percent,very low
6,6303,Libertador General Bernardo O'Higgins,Chimbarongo,home_ownership,85.0,percent,very high
6,6303,Libertador General Bernardo O'Higgins,Chimbarongo,industry_construction_employment,16.67,percent,medium
6,6303,Libertador General Bernardo O'Higgins,Chimbarongo,renter_share,10.0,percent,very low
6,6303,Libertador General Bernardo O'Higgins,Chimbarongo,transport_logistics_employment,12.5,percent,medium
6,6304,Libertador General Bernardo O'Higgins,Lolol,electricity_access,100.0,percent,very low
6,6304,Libertador General Bernardo O'Higgins,Lolol,home_ownership,60.0,percent,low
6,6304,Libertador General Bernardo O'Higgins,Lolol,industry_construction_employment,33.33,percent,very high
6,6304,Libertador General Bernardo O'Higgins,Lolol,renter_share,0.0,percent,very low
6,6304,Libertador General Bernardo O'Higgins,Lolol,transport_logistics_employment,0.0,percent,very low
6,6305,Libertador General Bernardo O'Higgins,Nancagua,electricity_access,100.0,percent,very low
6,6305,Libertador General Bernardo O'Higgins,Nancagua,home_ownership,90.0,percent,very high
6,6305,Libertador General Bernardo O'Higgins,Nancagua,industry_construction_employment,25.0,percent,high
6,6305,Libertador General Bernardo O'Higgins,Nancagua,renter_share,10.0,percent,very low
6,6305,Libertador General Bernardo O'Higgins,Nancagua,transport_logistics_employment,33.33,percent,medium
6,6306,Libertador General Bernardo O'Higgins,Palmilla,electricity_access,100.0,percent,very low
6,6306,Libertador General Bernardo O'Higgins,Palmilla,home_ownership,100.0,percent,very high
6,6306,Libertador General Bernardo O'Higgins,Palmilla,industry_construction_employment,0.0,percent,very low
6,6306,Libertador General Bernardo O'Higgins,Palmilla,renter_share,0.0,percent,very low
6,6306,Libertador General Bernardo O'Higgins,Palmilla,transport_logistics_employment,0.0,percent,very low
6,6307,Libertador General Bernardo O'Higgins,Peralillo,electricity_access,100.0,percent,very low
6,6307,Libertador General Bernardo O'Higgins,Peralillo,home_ownership,62.5,percent,low
6,6307,Libertador General Bernardo O'Higgins,Peralillo,industry_construction_employment,30.77,percent,high
6,6307,Libertador General Bernardo O'Higgins,Peralillo,renter_share,37.5,percent,high
6,6307,Libertador General Bernardo O'Higgins,Peralillo,transport_logistics_employment,0.0,percent,very low
6,6308,Libertador General Bernardo O'Higgins,Placilla,electricity_access,100.0,percent,very low
6,6308,Libertador General Bernardo O'Higgins,Placilla,home_ownership,75.0,percent,high
6,6308,Libertador General Bernardo O'Higgins,Placilla,industry_construction_employment,0.0,percent,very low
6,6308,Libertador General Bernardo O'Higgins,Placilla,renter_share,0.0,percent,very low
6,6308,Libertador General Bernardo O'Higgins,Placilla,transport_logistics_employment,0.0,percent,very low
6,6309,Libertador General Bernardo O'Higgins,Pumanque,electricity_access,100.0,percent,very low
6,6309,Libertador General Bernardo O'Higgins,Pumanque,home_ownership,100.0,percent,very high
6,6309,Libertador General Bernardo O'Higgins,Pumanque,industry_construction_employment,0.0,percent,very low
6,6309,Libertador General Bernardo O'Higgins,Pumanque,renter_share,0.0,percent,very low
6,6309,Libertador General Bernardo O'Higgins,Pumanque,transport_logistics_employment,0.0,percent,very low
6,6310,Libertador General Bernardo O'Higgins,Santa Cruz,electricity_access,100.0,percent,very low
6,6310,Libertador General Bernardo O'Higgins,Santa Cruz,home_ownership,60.0,percent,low
6,6310,Libertador General Bernardo O'Higgins,Santa Cruz,industry_construction_employment,5.56,percent,very low
6,6310,Libertador General Bernardo O'Higgins,Santa Cruz,renter_share,16.0,percent,low
6,6310,Libertador General Bernardo O'Higgins,Santa Cruz,transport_logistics_employment,5.56,percent,very low
7,7101,Maule,Talca,electricity_access,100.0,percent,very low
7,7101,Maule,Talca,home_ownership,67.41,percent,medium
7,7101,Maule,Talca,industry_construction_employment,21.28,percent,medium
7,7101,Maule,Talca,renter_share,21.48,percent,medium
7,7101,Maule,Talca,transport_logistics_employment,2.84,percent,very low
7,7102,Maule,Constitución,electricity_access,100.0,percent,very low
7,7102,Maule,Constitución,home_ownership,43.75,percent,very low
7,7102,Maule,Constitución,industry_construction_employment,22.22,percent,medium
7,7102,Maule,Constitución,renter_share,37.5,percent,high
7,7102,Maule,Constitución,transport_logistics_employment,0.0,percent,very low
7,7103,Maule,Curepto,electricity_access,100.0,percent,very low
7,7103,Maule,Curepto,home_ownership,83.33,percent,high
7,7103,Maule,Curepto,industry_construction_employment,16.67,percent,medium
7,7103,Maule,Curepto,renter_share,0.0,percent,very low
7,7103,Maule,Curepto,transport_logistics_employment,0.0,percent,very low
7,7105,Maule,Maule,electricity_access,100.0,percent,very low
7,7105,Maule,Maule,home_ownership,75.0,percent,high
7,7105,Maule,Maule,industry_construction_employment,22.22,percent,medium
7,7105,Maule,Maule,renter_share,12.5,percent,low
7,7105,Maule,Maule,transport_logistics_employment,5.56,percent,very low
7,7106,Maule,Pelarco,electricity_access,100.0,percent,very low
7,7106,Maule,Pelarco,home_ownership,75.0,percent,high
7,7106,Maule,Pelarco,industry_construction_employment,12.5,percent,low
7,7106,Maule,Pelarco,renter_share,0.0,percent,very low
7,7106,Maule,Pelarco,transport_logistics_employment,0.0,percent,very low
7,7107,Maule,Pencahue,home_ownership,50.0,percent,very low
7,7107,Maule,Pencahue,industry_construction_employment,0.0,percent,very low
7,7107,Maule,Pencahue,renter_share,33.33,percent,high
7,7107,Maule,Pencahue,transport_logistics_employment,0.0,percent,very low
7,7108,Maule,Río Claro,electricity_access,100.0,percent,very low
7,7108,Maule,Río Claro,home_ownership,33.33,percent,very low
7,7108,Maule,Río Claro,industry_construction_employment,0.0,percent,very low
7,7108,Maule,Río Claro,renter_share,0.0,percent,very low
7,7108,Maule,Río Claro,transport_logistics_employment,0.0,percent,very low
7,7109,Maule,San Clemente,electricity_access,85.71,percent,very low
7,7109,Maule,San Clemente,home_ownership,88.89,percent,very high
7,7109,Maule,San Clemente,industry_construction_employment,42.86,percent,very high
7,7109,Maule,San Clemente,renter_share,5.56,percent,very low
7,7109,Maule,San Clemente,transport_logistics_employment,0.0,percent,very low
7,7110,Maule,San Rafael,electricity_access,100.0,percent,very low
7,7110,Maule,San Rafael,home_ownership,66.67,percent,medium
7,7110,Maule,San Rafael,industry_construction_employment,25.0,percent,high
7,7110,Maule,San Rafael,renter_share,0.0,percent,very low
7,7110,Maule,San Rafael,transport_logistics_employment,25.0,percent,medium
7,7201,Maule,Cauquenes,electricity_access,100.0,percent,very low
7,7201,Maule,Cauquenes,home_ownership,66.67,percent,medium
7,7201,Maule,Cauquenes,industry_construction_employment,5.0,percent,very low
7,7201,Maule,Cauquenes,renter_share,9.52,percent,very low
7,7201,Maule,Cauquenes,transport_logistics_employment,15.0,percent,medium
7,7202,Maule,Chanco,electricity_access,100.0,percent,very low
7,7202,Maule,Chanco,home_ownership,66.67,percent,medium
7,7202,Maule,Chanco,industry_construction_employment,0.0,percent,very low
7,7202,Maule,Chanco,renter_share,33.33,percent,high
7,7202,Maule,Chanco,transport_logistics_employment,0.0,percent,very low
7,7203,Maule,Pelluhue,electricity_access,100.0,percent,very low
7,7203,Maule,Pelluhue,home_ownership,100.0,percent,very high
7,7203,Maule,Pelluhue,industry_construction_employment,50.0,percent,very high
7,7203,Maule,Pelluhue,renter_share,0.0,percent,very low
7,7203,Maule,Pelluhue,transport_logistics_employment,0.0,percent,very low
7,7301,Maule,Curicó,electricity_access,100.0,percent,very low
7,7301,Maule,Curicó,home_ownership,65.52,percent,medium
7,7301,Maule,Curicó,industry_construction_employment,18.0,percent,medium
7,7301,Maule,Curicó,renter_share,22.99,percent,medium
7,7301,Maule,Curicó,transport_logistics_employment,6.0,percent,very low
7,7302,Maule,Hualañé,electricity_access,100.0,percent,very low
7,7302,Maule,Hualañé,home_ownership,100.0,percent,very high
7,7302,Maule,Hualañé,industry_construction_employment,0.0,percent,very low
7,7302,Maule,Hualañé,renter_share,0.0,percent,very low
7,7302,Maule,Hualañé,transport_logistics_employment,12.5,percent,medium
7,7303,Maule,Licantén,electricity_access,100.0,percent,very low
7,7303,Maule,Licantén,home_ownership,100.0,percent,very high
7,7303,Maule,Licantén,industry_construction_employment,0.0,percent,very low
7,7303,Maule,Licantén,renter_share,0.0,percent,very low
7,7303,Maule,Licantén,transport_logistics_employment,0.0,percent,very low
7,7304,Maule,Molina,electricity_access,100.0,percent,very low
7,7304,Maule,Molina,home_ownership,88.24,percent,very high
7,7304,Maule,Molina,industry_construction_employment,8.33,percent,low
7,7304,Maule,Molina,renter_share,11.76,percent,low
7,7304,Maule,Molina,transport_logistics_employment,16.67,percent,medium
7,7305,Maule,Rauco,electricity_access,100.0,percent,very low
7,7305,Maule,Rauco,home_ownership,60.0,percent,low
7,7305,Maule,Rauco,industry_construction_employment,20.0,percent,medium
7,7305,Maule,Rauco,renter_share,10.0,percent,very low
7,7305,Maule,Rauco,transport_logistics_employment,0.0,percent,very low
7,7306,Maule,Romeral,electricity_access,100.0,percent,very low
7,7306,Maule,Romeral,home_ownership,62.5,percent,low
7,7306,Maule,Romeral,industry_construction_employment,9.09,percent,low
7,7306,Maule,Romeral,renter_share,25.0,percent,medium
7,7306,Maule,Romeral,transport_logistics_employment,0.0,percent,very low
7,7307,Maule,Sagrada Familia,electricity_access,100.0,percent,very low
7,7307,Maule,Sagrada Familia,home_ownership,57.14,percent,low
7,7307,Maule,Sagrada Familia,industry_construction_employment,0.0,percent,very low
7,7307,Maule,Sagrada Familia,renter_share,14.29,percent,low
7,7307,Maule,Sagrada Familia,transport_logistics_employment,0.0,percent,very low
7,7308,Maule,Teno,electricity_access,100.0,percent,very low
7,7308,Maule,Teno,home_ownership,73.91,percent,high
7,7308,Maule,Teno,industry_construction_employment,24.0,percent,high
7,7308,Maule,Teno,renter_share,4.35,percent,very low
7,7308,Maule,Teno,transport_logistics_employment,4.0,percent,very low
7,7309,Maule,Vichuquén,electricity_access,100.0,percent,very low
7,7309,Maule,Vichuquén,home_ownership,100.0,percent,very high
7,7309,Maule,Vichuquén,industry_construction_employment,0.0,percent,very low
7,7309,Maule,Vichuquén,renter_share,0.0,percent,very low
7,7309,Maule,Vichuquén,transport_logistics_employment,0.0,percent,very low
7,7401,Maule,Linares,electricity_access,100.0,percent,very low
7,7401,Maule,Linares,home_ownership,60.61,percent,low
7,7401,Maule,Linares,industry_construction_employment,6.06,percent,low
7,7401,Maule,Linares,renter_share,21.21,percent,medium
7,7401,Maule,Linares,transport_logistics_employment,6.06,percent,very low
7,7402,Maule,Colbún,electricity_access,100.0,percent,very low
7,7402,Maule,Colbún,home_ownership,63.64,percent,low
7,7402,Maule,Colbún,industry_construction_employment,50.0,percent,very high
7,7402,Maule,Colbún,renter_share,0.0,percent,very low
7,7402,Maule,Colbún,transport_logistics_employment,0.0,percent,very low
7,7403,Maule,Longaví,electricity_access,100.0,percent,very low
7,7403,Maule,Longaví,home_ownership,83.33,percent,high
7,7403,Maule,Longaví,industry_construction_employment,9.09,percent,low
7,7403,Maule,Longaví,renter_share,8.33,percent,very low
7,7403,Maule,Longaví,transport_logistics_employment,9.09,percent,low
7,7404,Maule,Parral,electricity_access,100.0,percent,very low
7,7404,Maule,Parral,home_ownership,66.67,percent,medium
7,7404,Maule,Parral,industry_construction_employment,22.22,percent,medium
7,7404,Maule,Parral,renter_share,14.29,percent,low
7,7404,Maule,Parral,transport_logistics_employment,0.0,percent,very low
7,7405,Maule,Retiro,electricity_access,100.0,percent,very low
7,7405,Maule,Retiro,home_ownership,66.67,percent,medium
7,7405,Maule,Retiro,industry_construction_employment,7.69,percent,low
7,7405,Maule,Retiro,renter_share,0.0,percent,very low
7,7405,Maule,Retiro,transport_logistics_employment,7.69,percent,low
7,7406,Maule,San Javier,electricity_access,100.0,percent,very low
7,7406,Maule,San Javier,home_ownership,80.65,percent,high
7,7406,Maule,San Javier,industry_construction_employment,23.08,percent,high
7,7406,Maule,San Javier,renter_share,12.9,percent,low
7,7406,Maule,San Javier,transport_logistics_employment,7.69,percent,low
7,7407,Maule,Villa Alegre,electricity_access,100.0,percent,very low
7,7407,Maule,Villa Alegre,home_ownership,62.5,percent,low
7,7407,Maule,Villa Alegre,industry_construction_employment,20.0,percent,medium
7,7407,Maule,Villa Alegre,renter_share,12.5,percent,low
7,7407,Maule,Villa Alegre,transport_logistics_employment,0.0,percent,very low
7,7408,Maule,Yerbas Buenas,electricity_access,100.0,percent,very low
7,7408,Maule,Yerbas Buenas,home_ownership,78.57,percent,high
7,7408,Maule,Yerbas Buenas,industry_construction_employment,11.11,percent,low
7,7408,Maule,Yerbas Buenas,renter_share,21.43,percent,medium
7,7408,Maule,Yerbas Buenas,transport_logistics_employment,0.0,percent,very low
8,8101,Biobío,Concepción,electricity_access,100.0,percent,very low
8,8101,Biobío,Concepción,home_ownership,60.0,percent,low
8,8101,Biobío,Concepción,industry_construction_employment,15.82,percent,low
8,8101,Biobío,Concepción,renter_share,30.71,percent,high
8,8101,Biobío,Concepción,transport_logistics_employment,6.96,percent,low
8,8102,Biobío,Coronel,electricity_access,100.0,percent,very low
8,8102,Biobío,Coronel,home_ownership,75.71,percent,high
8,8102,Biobío,Coronel,industry_construction_employment,33.33,percent,very high
8,8102,Biobío,Coronel,renter_share,12.86,percent,low
8,8102,Biobío,Coronel,transport_logistics_employment,3.03,percent,very low
8,8103,Biobío,Chiguayante,electricity_access,100.0,percent,very low
8,8103,Biobío,Chiguayante,home_ownership,56.82,percent,low
8,8103,Biobío,Chiguayante,industry_construction_employment,16.67,percent,medium
8,8103,Biobío,Chiguayante,renter_share,27.27,percent,medium
8,8103,Biobío,Chiguayante,transport_logistics_employment,12.5,percent,medium
8,8104,Biobío,Florida,home_ownership,100.0,percent,very high
8,8104,Biobío,Florida,industry_construction_employment,0.0,percent,very low
8,8104,Biobío,Florida,renter_share,0.0,percent,very low
8,8104,Biobío,Florida,transport_logistics_employment,100.0,percent,medium
8,8105,Biobío,Hualqui,electricity_access,100.0,percent,very low
8,8105,Biobío,Hualqui,home_ownership,66.67,percent,medium
8,8105,Biobío,Hualqui,industry_construction_employment,38.46,percent,very high
8,8105,Biobío,Hualqui,renter_share,26.67,percent,medium
8,8105,Biobío,Hualqui,transport_logistics_employment,0.0,percent,very low
8,8106,Biobío,Lota,electricity_access,100.0,percent,very low
8,8106,Biobío,Lota,home_ownership,70.0,percent,medium
8,8106,Biobío,Lota,industry_construction_employment,26.09,percent,high
8,8106,Biobío,Lota,renter_share,15.0,percent,low
8,8106,Biobío,Lota,transport_logistics_employment,17.39,percent,medium
8,8107,Biobío,Penco,electricity_access,100.0,percent,very low
8,8107,Biobío,Penco,home_ownership,65.52,percent,medium
8,8107,Biobío,Penco,industry_construction_employment,20.0,percent,medium
8,8107,Biobío,Penco,renter_share,20.69,percent,medium
8,8107,Biobío,Penco,transport_logistics_employment,13.33,percent,medium
8,8108,Biobío,San Pedro de La paz,electricity_access,100.0,percent,very low
8,8108,Biobío,San Pedro de La paz,home_ownership,72.94,percent,high
8,8108,Biobío,San Pedro de La paz,industry_construction_employment,17.39,percent,medium
8,8108,Biobío,San Pedro de La paz,renter_share,21.18,percent,medium
8,8108,Biobío,San Pedro de La paz,transport_logistics_employment,6.52,percent,very low
8,8109,Biobío,Santa Juana,electricity_access,100.0,percent,very low
8,8109,Biobío,Santa Juana,home_ownership,87.5,percent,very high
8,8109,Biobío,Santa Juana,industry_construction_employment,0.0,percent,very low
8,8109,Biobío,Santa Juana,renter_share,0.0,percent,very low
8,8109,Biobío,Santa Juana,transport_logistics_employment,20.0,percent,medium
8,8110,Biobío,Talcahuano,electricity_access,100.0,percent,very low
8,8110,Biobío,Talcahuano,home_ownership,61.11,percent,low
8,8110,Biobío,Talcahuano,industry_construction_employment,21.18,percent,medium
8,8110,Biobío,Talcahuano,renter_share,19.44,percent,low
8,8110,Biobío,Talcahuano,transport_logistics_employment,5.88,percent,very low
8,8111,Biobío,Tomé,electricity_access,100.0,percent,very low
8,8111,Biobío,Tomé,home_ownership,70.27,percent,medium
8,8111,Biobío,Tomé,industry_construction_employment,35.71,percent,very high
8,8111,Biobío,Tomé,renter_share,5.41,percent,very low
8,8111,Biobío,Tomé,transport_logistics_employment,3.57,percent,very low
8,8112,Biobío,Hualpén,electricity_access,100.0,percent,very low
8,8112,Biobío,Hualpén,home_ownership,68.63,percent,medium
8,8112,Biobío,Hualpén,industry_construction_employment,31.58,percent,high
8,8112,Biobío,Hualpén,renter_share,17.65,percent,low
8,8112,Biobío,Hualpén,transport_logistics_employment,5.26,percent,very low
8,8201,Biobío,Lebu,electricity_access,100.0,percent,very low
8,8201,Biobío,Lebu,home_ownership,78.57,percent,high
8,8201,Biobío,Lebu,industry_construction_employment,16.67,percent,medium
8,8201,Biobío,Lebu,renter_share,14.29,percent,low
8,8201,Biobío,Lebu,transport_logistics_employment,0.0,percent,very low
8,8202,Biobío,Arauco,electricity_access,100.0,percent,very low
8,8202,Biobío,Arauco,home_ownership,90.0,percent,very high
8,8202,Biobío,Arauco,industry_construction_employment,38.89,percent,very high
8,8202,Biobío,Arauco,renter_share,0.0,percent,very low
8,8202,Biobío,Arauco,transport_logistics_employment,0.0,percent,very low
8,8203,Biobío,Cañete,electricity_access,100.0,percent,very low
8,8203,Biobío,Cañete,home_ownership,81.25,percent,high
8,8203,Biobío,Cañete,industry_construction_employment,35.71,percent,very high
8,8203,Biobío,Cañete,renter_share,0.0,percent,very low
8,8203,Biobío,Cañete,transport_logistics_employment,0.0,percent,very low
8,8204,Biobío,Contulmo,electricity_access,100.0,percent,very low
8,8204,Biobío,Contulmo,home_ownership,80.0,percent,high
8,8204,Biobío,Contulmo,industry_construction_employment,0.0,percent,very low
8,8204,Biobío,Contulmo,renter_share,0.0,percent,very low
8,8204,Biobío,Contulmo,transport_logistics_employment,0.0,percent,very low
8,8205,Biobío,Curanilahue,electricity_access,100.0,percent,very low
8,8205,Biobío,Curanilahue,home_ownership,81.25,percent,high
8,8205,Biobío,Curanilahue,industry_construction_employment,22.22,percent,medium
8,8205,Biobío,Curanilahue,renter_share,6.25,percent,very low
8,8205,Biobío,Curanilahue,transport_logistics_employment,5.56,percent,very low
8,8206,Biobío,Los Álamos,electricity_access,100.0,percent,very low
8,8206,Biobío,Los Álamos,home_ownership,85.0,percent,very high
8,8206,Biobío,Los Álamos,industry_construction_employment,21.43,percent,medium
8,8206,Biobío,Los Álamos,renter_share,15.0,percent,low
8,8206,Biobío,Los Álamos,transport_logistics_employment,14.29,percent,medium
8,8207,Biobío,Tirúa,electricity_access,100.0,percent,very low
8,8207,Biobío,Tirúa,home_ownership,75.0,percent,high
8,8207,Biobío,Tirúa,industry_construction_employment,0.0,percent,very low
8,8207,Biobío,Tirúa,renter_share,25.0,percent,medium
8,8207,Biobío,Tirúa,transport_logistics_employment,11.11,percent,low
8,8301,Biobío,Los Ángeles,electricity_access,98.21,percent,very low
8,8301,Biobío,Los Ángeles,home_ownership,72.0,percent,high
8,8301,Biobío,Los Ángeles,industry_construction_employment,18.55,percent,medium
8,8301,Biobío,Los Ángeles,renter_share,17.6,percent,low
8,8301,Biobío,Los Ángeles,transport_logistics_employment,6.45,percent,very low
8,8302,Biobío,Antuco,electricity_access,100.0,percent,very low
8,8302,Biobío,Antuco,home_ownership,80.0,percent,high
8,8302,Biobío,Antuco,industry_construction_employment,75.0,percent,very high
8,8302,Biobío,Antuco,renter_share,20.0,percent,low
8,8302,Biobío,Antuco,transport_logistics_employment,0.0,percent,very low
8,8303,Biobío,Cabrero,electricity_access,100.0,percent,very low
8,8303,Biobío,Cabrero,home_ownership,54.55,percent,low
8,8303,Biobío,Cabrero,industry_construction_employment,42.86,percent,very high
8,8303,Biobío,Cabrero,renter_share,0.0,percent,very low
8,8303,Biobío,Cabrero,transport_logistics_employment,14.29,percent,medium
8,8304,Biobío,Laja,electricity_access,100.0,percent,very low
8,8304,Biobío,Laja,home_ownership,80.0,percent,high
8,8304,Biobío,Laja,industry_construction_employment,11.11,percent,low
8,8304,Biobío,Laja,renter_share,10.0,percent,very low
